gap_id,previous_timestamp_utc,next_timestamp_utc,missing_start_utc,missing_end_utc,delta_minutes,missing_m1_bars,weekday_before,weekday_after,utc_time_before,utc_time_after,year,month,partition,current_category,proposed_category,classification_reason,classification_evidence,confidence,requires_manual_review
gapf_352684_20211230_2355,2021-12-30 23:55:00,2021-12-30 23:57:00,2021-12-30 23:56:00,2021-12-30 23:56:00,2.0,1,Thursday,Thursday,23:55,23:57,2021,12,TRAIN,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2021-12-30 23:55:00 -> 2021-12-30 23:57:00: isolated 1-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars).",LOW,True
gapf_352686_20211230_2358,2021-12-30 23:58:00,2021-12-31 01:00:00,2021-12-30 23:59:00,2021-12-31 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2021,12,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-12-30 23:58:00 -> 2021-12-31 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_353757_20211231_1850,2021-12-31 18:50:00,2022-01-03 01:00:00,2021-12-31 18:51:00,2022-01-03 00:59:00,3250.0,3249,Friday,Monday,18:50,01:00,2021,12,TRAIN,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 18:50 close -> Monday 01:00 reopen, delta=3250min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_354463_20220103_1245,2022-01-03 12:45:00,2022-01-03 12:47:00,2022-01-03 12:46:00,2022-01-03 12:46:00,2.0,1,Monday,Monday,12:45,12:47,2022,1,TRAIN,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2022-01-03 12:45:00 -> 2022-01-03 12:47:00: isolated 1-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars).",LOW,True
gapf_354466_20220103_1249,2022-01-03 12:49:00,2022-01-03 12:51:00,2022-01-03 12:50:00,2022-01-03 12:50:00,2.0,1,Monday,Monday,12:49,12:51,2022,1,TRAIN,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2022-01-03 12:49:00 -> 2022-01-03 12:51:00: isolated 1-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars).",LOW,True
gapf_354471_20220103_1255,2022-01-03 12:55:00,2022-01-03 12:57:00,2022-01-03 12:56:00,2022-01-03 12:56:00,2.0,1,Monday,Monday,12:55,12:57,2022,1,TRAIN,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2022-01-03 12:55:00 -> 2022-01-03 12:57:00: isolated 1-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars).",LOW,True
gapf_355133_20220103_2358,2022-01-03 23:58:00,2022-01-04 01:00:00,2022-01-03 23:59:00,2022-01-04 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-03 23:58:00 -> 2022-01-04 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_356512_20220104_2358,2022-01-04 23:58:00,2022-01-05 01:00:00,2022-01-04 23:59:00,2022-01-05 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-04 23:58:00 -> 2022-01-05 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_357891_20220105_2358,2022-01-05 23:58:00,2022-01-06 01:00:00,2022-01-05 23:59:00,2022-01-06 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-05 23:58:00 -> 2022-01-06 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_359270_20220106_2358,2022-01-06 23:58:00,2022-01-07 01:00:00,2022-01-06 23:59:00,2022-01-07 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-06 23:58:00 -> 2022-01-07 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_360648_20220107_2357,2022-01-07 23:57:00,2022-01-10 01:00:00,2022-01-07 23:58:00,2022-01-10 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2022,1,TRAIN,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_362027_20220110_2358,2022-01-10 23:58:00,2022-01-11 01:00:00,2022-01-10 23:59:00,2022-01-11 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-10 23:58:00 -> 2022-01-11 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_363406_20220111_2358,2022-01-11 23:58:00,2022-01-12 01:00:00,2022-01-11 23:59:00,2022-01-12 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-11 23:58:00 -> 2022-01-12 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_364785_20220112_2358,2022-01-12 23:58:00,2022-01-13 01:00:00,2022-01-12 23:59:00,2022-01-13 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-12 23:58:00 -> 2022-01-13 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_366164_20220113_2358,2022-01-13 23:58:00,2022-01-14 01:00:00,2022-01-13 23:59:00,2022-01-14 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-13 23:58:00 -> 2022-01-14 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_367542_20220114_2357,2022-01-14 23:57:00,2022-01-17 01:00:00,2022-01-14 23:58:00,2022-01-17 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2022,1,TRAIN,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_367930_20220117_0727,2022-01-17 07:27:00,2022-01-17 07:29:00,2022-01-17 07:28:00,2022-01-17 07:28:00,2.0,1,Monday,Monday,07:27,07:29,2022,1,TRAIN,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2022-01-17 07:27:00 -> 2022-01-17 07:29:00: isolated 1-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars).",LOW,True
gapf_368767_20220117_2125,2022-01-17 21:25:00,2022-01-18 01:00:00,2022-01-17 21:26:00,2022-01-18 00:59:00,215.0,214,Monday,Tuesday,21:25,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_HOLIDAY_OR_CLOSURE,US federal market holiday early close (MLK_DAY).,"2022-01-17 21:25:00 matches computed US federal holiday date (MLK_DAY); early close at 21:25 UTC, reopen 01:00 UTC next day; recurring pattern observed across multiple dataset years.",MEDIUM,False
gapf_368783_20220118_0115,2022-01-18 01:15:00,2022-01-18 01:17:00,2022-01-18 01:16:00,2022-01-18 01:16:00,2.0,1,Tuesday,Tuesday,01:15,01:17,2022,1,TRAIN,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2022-01-18 01:15:00 -> 2022-01-18 01:17:00: isolated 1-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars).",LOW,True
gapf_370145_20220118_2358,2022-01-18 23:58:00,2022-01-19 01:00:00,2022-01-18 23:59:00,2022-01-19 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-18 23:58:00 -> 2022-01-19 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_371524_20220119_2358,2022-01-19 23:58:00,2022-01-20 01:00:00,2022-01-19 23:59:00,2022-01-20 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-19 23:58:00 -> 2022-01-20 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_372903_20220120_2358,2022-01-20 23:58:00,2022-01-21 01:00:00,2022-01-20 23:59:00,2022-01-21 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-20 23:58:00 -> 2022-01-21 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_374281_20220121_2357,2022-01-21 23:57:00,2022-01-24 01:00:00,2022-01-21 23:58:00,2022-01-24 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2022,1,TRAIN,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_375660_20220124_2358,2022-01-24 23:58:00,2022-01-25 01:00:00,2022-01-24 23:59:00,2022-01-25 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-24 23:58:00 -> 2022-01-25 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_377039_20220125_2358,2022-01-25 23:58:00,2022-01-26 01:00:00,2022-01-25 23:59:00,2022-01-26 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-25 23:58:00 -> 2022-01-26 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_378418_20220126_2358,2022-01-26 23:58:00,2022-01-27 01:00:00,2022-01-26 23:59:00,2022-01-27 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-26 23:58:00 -> 2022-01-27 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_379797_20220127_2358,2022-01-27 23:58:00,2022-01-28 01:00:00,2022-01-27 23:59:00,2022-01-28 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-27 23:58:00 -> 2022-01-28 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_381175_20220128_2357,2022-01-28 23:57:00,2022-01-31 01:00:00,2022-01-28 23:58:00,2022-01-31 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2022,1,TRAIN,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_382554_20220131_2358,2022-01-31 23:58:00,2022-02-01 01:00:00,2022-01-31 23:59:00,2022-02-01 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2022,1,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-01-31 23:58:00 -> 2022-02-01 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_382603_20220201_0148,2022-02-01 01:48:00,2022-02-01 01:50:00,2022-02-01 01:49:00,2022-02-01 01:49:00,2.0,1,Tuesday,Tuesday,01:48,01:50,2022,2,TRAIN,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2022-02-01 01:48:00 -> 2022-02-01 01:50:00: isolated 1-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars).",LOW,True
gapf_383932_20220201_2358,2022-02-01 23:58:00,2022-02-02 01:00:00,2022-02-01 23:59:00,2022-02-02 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2022,2,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-02-01 23:58:00 -> 2022-02-02 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_384186_20220202_0513,2022-02-02 05:13:00,2022-02-02 05:15:00,2022-02-02 05:14:00,2022-02-02 05:14:00,2.0,1,Wednesday,Wednesday,05:13,05:15,2022,2,TRAIN,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2022-02-02 05:13:00 -> 2022-02-02 05:15:00: isolated 1-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars).",LOW,True
gapf_385310_20220202_2358,2022-02-02 23:58:00,2022-02-03 01:00:00,2022-02-02 23:59:00,2022-02-03 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2022,2,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-02-02 23:58:00 -> 2022-02-03 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_386689_20220203_2358,2022-02-03 23:58:00,2022-02-04 01:00:00,2022-02-03 23:59:00,2022-02-04 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2022,2,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2022-02-03 23:58:00 -> 2022-02-04 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_388067_20220204_2357,2022-02-04 23:57:00,2022-02-07 01:00:00,2022-02-04 23:58:00,2022-02-07 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2022,2,TRAIN,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_389443_20220207_2355,2022-02-07 23:55:00,2022-02-07 23:57:00,2022-02-07 23:56:00,2022-02-07 23:56:00,2.0,1,Monday,Monday,23:55,23:57,2022,2,TRAIN,LIKELY_PROVIDER_HISTORY_GAP,LIKELY_PROVIDER_HISTORY_GAP,"Isolated small active-session gap, no recurring pattern.","2022-02-07 23:55:00 -> 2022-02-07 23:57:00: isolated 1-bar active-session gap; does not match weekend, session-break, or holiday patterns; below the empirically observed natural break in the missing-bar distribution (no residual gap observed between 9 and 214 missing bars).",LOW,True
