<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.05.06	19:30:00	4688.12	4691.98	4679.45	4682.99	8471	0	47
2026.05.06	20:00:00	4682.98	4687.87	4679.39	4682.90	7095	0	47
2026.05.06	20:30:00	4682.82	4684.42	4678.70	4683.85	5854	0	47
2026.05.06	21:00:00	4683.91	4690.36	4681.77	4687.60	3899	0	38
2026.05.06	21:30:00	4687.82	4690.11	4684.66	4685.81	4369	0	32
2026.05.06	22:00:00	4685.84	4699.93	4685.84	4698.19	4728	0	34
2026.05.06	22:30:00	4698.16	4698.76	4692.25	4692.38	5544	0	36
2026.05.06	23:00:00	4692.24	4699.33	4691.74	4692.39	3899	0	38
2026.05.06	23:30:00	4692.38	4692.84	4685.09	4690.83	2640	0	47
2026.05.07	01:00:00	4692.97	4699.80	4689.32	4695.35	2594	0	30
2026.05.07	01:30:00	4695.09	4699.49	4694.20	4694.67	2211	0	44
2026.05.07	02:00:00	4694.66	4698.42	4690.08	4693.18	1941	0	47
2026.05.07	02:30:00	4693.15	4699.42	4691.48	4698.70	2170	0	47
2026.05.07	03:00:00	4698.74	4701.07	4689.84	4692.33	6143	0	47
2026.05.07	03:30:00	4692.32	4693.38	4685.37	4688.37	5431	0	30
2026.05.07	04:00:00	4688.38	4716.28	4684.98	4704.01	8379	0	47
2026.05.07	04:30:00	4703.96	4721.35	4702.22	4714.74	7206	0	45
2026.05.07	05:00:00	4714.74	4718.47	4701.59	4702.64	5821	0	30
2026.05.07	05:30:00	4702.50	4709.78	4699.77	4706.87	5708	0	47
2026.05.07	06:00:00	4706.85	4709.66	4704.09	4704.26	4129	0	47
2026.05.07	06:30:00	4704.34	4704.76	4698.83	4698.98	2635	0	47
2026.05.07	07:00:00	4699.01	4700.70	4695.07	4696.81	4651	0	35
2026.05.07	07:30:00	4696.83	4699.11	4692.15	4696.23	3404	0	47
2026.05.07	08:00:00	4696.19	4701.05	4694.55	4695.75	3899	0	47
2026.05.07	08:30:00	4695.79	4706.46	4694.84	4700.94	5204	0	30
2026.05.07	09:00:00	4700.96	4717.60	4700.96	4717.17	6391	0	46
2026.05.07	09:30:00	4717.13	4749.85	4715.86	4739.14	8428	0	37
2026.05.07	10:00:00	4738.50	4750.37	4731.41	4739.42	10252	0	37
2026.05.07	10:30:00	4739.46	4744.19	4736.94	4742.84	6601	0	43
2026.05.07	11:00:00	4742.85	4753.25	4733.60	4739.87	8609	0	30
2026.05.07	11:30:00	4739.83	4741.55	4730.67	4730.87	6718	0	33
2026.05.07	12:00:00	4730.91	4738.53	4721.55	4735.49	6541	0	30
2026.05.07	12:30:00	4735.40	4739.39	4725.78	4728.90	6649	0	39
2026.05.07	13:00:00	4728.69	4736.04	4726.51	4732.32	5147	0	47
2026.05.07	13:30:00	4732.08	4739.54	4727.90	4735.40	5138	0	47
2026.05.07	14:00:00	4735.43	4736.86	4727.17	4732.59	5538	0	45
2026.05.07	14:30:00	4732.63	4743.49	4731.61	4742.71	6061	0	47
2026.05.07	15:00:00	4742.73	4746.85	4733.38	4737.95	8337	0	30
2026.05.07	15:30:00	4738.46	4752.44	4737.22	4749.89	7271	0	33
2026.05.07	16:00:00	4749.92	4750.12	4731.12	4745.21	9532	0	47
2026.05.07	16:30:00	4744.98	4757.87	4737.28	4746.08	12962	0	47
2026.05.07	17:00:00	4745.54	4759.42	4741.13	4756.27	11027	0	30
2026.05.07	17:30:00	4756.31	4763.25	4747.54	4762.61	10617	0	30
2026.05.07	18:00:00	4762.63	4764.62	4736.34	4740.05	11423	0	31
2026.05.07	18:30:00	4739.89	4746.99	4726.01	4729.06	11043	0	30
2026.05.07	19:00:00	4729.04	4729.49	4704.46	4719.93	12749	0	32
2026.05.07	19:30:00	4719.84	4720.72	4710.35	4714.90	10577	0	39
2026.05.07	20:00:00	4714.94	4719.46	4687.60	4699.10	10968	0	34
2026.05.07	20:30:00	4698.82	4712.02	4693.27	4711.29	12127	0	30
2026.05.07	21:00:00	4711.30	4712.89	4705.05	4712.62	8615	0	38
2026.05.07	21:30:00	4712.61	4715.84	4695.36	4709.56	10092	0	30
2026.05.07	22:00:00	4709.58	4712.68	4697.74	4704.87	9182	0	30
2026.05.07	22:30:00	4704.89	4711.80	4702.57	4702.84	8754	0	30
2026.05.07	23:00:00	4702.85	4718.99	4702.85	4712.80	4972	0	37
2026.05.07	23:30:00	4712.86	4715.62	4686.17	4687.01	6111	0	30
2026.05.08	01:00:00	4680.23	4699.01	4676.87	4693.55	5901	0	30
2026.05.08	01:30:00	4693.58	4694.89	4681.68	4685.72	5981	0	47
2026.05.08	02:00:00	4685.71	4698.43	4684.36	4696.38	4470	0	50
2026.05.08	02:30:00	4696.64	4705.36	4694.81	4704.02	5982	0	47
2026.05.08	03:00:00	4704.04	4709.35	4693.55	4697.01	6510	0	32
2026.05.08	03:30:00	4697.06	4707.84	4695.98	4701.13	4980	0	37
2026.05.08	04:00:00	4701.03	4719.16	4700.32	4712.52	7502	0	36
2026.05.08	04:30:00	4712.49	4725.46	4704.98	4722.78	7190	0	41
2026.05.08	05:00:00	4722.79	4732.63	4718.05	4721.21	6201	0	47
2026.05.08	05:30:00	4721.22	4723.28	4707.04	4713.24	8306	0	30
2026.05.08	06:00:00	4713.23	4722.54	4711.11	4720.31	4498	0	47
2026.05.08	06:30:00	4720.27	4730.96	4717.84	4719.43	4587	0	44
2026.05.08	07:00:00	4719.47	4723.03	4713.32	4717.22	4191	0	44
2026.05.08	07:30:00	4717.32	4718.28	4708.86	4710.87	4003	0	47
2026.05.08	08:00:00	4710.85	4720.10	4709.34	4719.31	4051	0	44
2026.05.08	08:30:00	4719.28	4731.14	4719.28	4727.37	7010	0	47
2026.05.08	09:00:00	4727.50	4734.55	4712.45	4733.50	7415	0	35
2026.05.08	09:30:00	4733.49	4734.24	4721.03	4725.52	6113	0	47
2026.05.08	10:00:00	4725.49	4726.25	4697.01	4706.60	8360	0	36
2026.05.08	10:30:00	4706.47	4713.30	4701.05	4707.73	6731	0	42
2026.05.08	11:00:00	4707.71	4722.50	4706.57	4716.77	5975	0	47
2026.05.08	11:30:00	4716.79	4723.35	4714.70	4715.47	5377	0	43
2026.05.08	12:00:00	4715.48	4722.60	4713.28	4717.76	5419	0	30
2026.05.08	12:30:00	4717.67	4718.50	4707.28	4711.76	5914	0	47
2026.05.08	13:00:00	4711.81	4723.72	4711.02	4720.32	4159	0	47
2026.05.08	13:30:00	4720.25	4727.62	4715.11	4719.64	4551	0	47
2026.05.08	14:00:00	4719.65	4727.20	4718.46	4723.95	5750	0	47
2026.05.08	14:30:00	4724.16	4725.72	4713.49	4717.66	4535	0	46
2026.05.08	15:00:00	4717.70	4719.70	4702.76	4710.16	6741	0	32
2026.05.08	15:30:00	4710.24	4731.87	4703.02	4724.25	10884	0	30
2026.05.08	16:00:00	4723.92	4728.92	4716.41	4726.98	8721	0	30
2026.05.08	16:30:00	4726.99	4747.83	4726.58	4747.83	12435	0	45
2026.05.08	17:00:00	4747.68	4749.37	4717.31	4717.31	12240	0	30
2026.05.08	17:30:00	4717.91	4725.36	4713.21	4715.80	9698	0	40
2026.05.08	18:00:00	4715.74	4720.73	4704.21	4713.15	10628	0	45
2026.05.08	18:30:00	4713.14	4714.72	4701.73	4706.84	10555	0	40
2026.05.08	19:00:00	4706.82	4717.47	4705.23	4717.47	7184	0	34
2026.05.08	19:30:00	4717.50	4720.06	4711.08	4712.23	6371	0	47
2026.05.08	20:00:00	4712.26	4721.90	4712.00	4720.54	6364	0	44
2026.05.08	20:30:00	4720.47	4722.57	4719.24	4720.70	4849	0	47
2026.05.08	21:00:00	4720.77	4728.83	4720.34	4725.50	6201	0	30
2026.05.08	21:30:00	4724.95	4726.28	4719.75	4721.74	5460	0	47
2026.05.08	22:00:00	4721.66	4725.48	4720.84	4723.58	4110	0	30
2026.05.08	22:30:00	4723.61	4726.66	4721.62	4723.83	5878	0	47
2026.05.08	23:00:00	4723.85	4724.15	4715.06	4717.23	3219	0	46
2026.05.08	23:30:00	4717.23	4718.69	4713.71	4714.91	2705	0	53
2026.05.11	01:00:00	4681.25	4700.59	4677.56	4694.04	5802	0	30
2026.05.11	01:30:00	4693.63	4694.48	4686.93	4691.70	4878	0	47
2026.05.11	02:00:00	4691.69	4697.04	4688.76	4694.53	5234	0	47
2026.05.11	02:30:00	4694.50	4698.40	4689.94	4691.39	5511	0	47
2026.05.11	03:00:00	4691.41	4691.43	4675.75	4683.44	9705	0	47
2026.05.11	03:30:00	4683.52	4693.19	4670.12	4683.33	8186	0	30
2026.05.11	04:00:00	4683.42	4705.43	4674.51	4698.76	11205	0	35
2026.05.11	04:30:00	4698.77	4701.46	4679.86	4685.52	10101	0	39
2026.05.11	05:00:00	4685.49	4692.90	4678.33	4688.29	8536	0	47
2026.05.11	05:30:00	4688.24	4700.02	4676.38	4681.55	9901	0	38
2026.05.11	06:00:00	4681.38	4690.19	4674.87	4689.37	8346	0	47
2026.05.11	06:30:00	4689.38	4690.25	4676.90	4678.61	5993	0	47
2026.05.11	07:00:00	4678.51	4679.62	4670.15	4671.69	5750	0	47
2026.05.11	07:30:00	4671.54	4675.87	4668.33	4671.93	5455	0	47
2026.05.11	08:00:00	4671.92	4675.99	4670.52	4670.52	5674	0	47
2026.05.11	08:30:00	4670.45	4680.52	4647.99	4652.24	10035	0	47
2026.05.11	09:00:00	4652.19	4670.70	4649.16	4667.37	8125	0	47
2026.05.11	09:30:00	4667.36	4680.28	4667.16	4678.34	6943	0	30
2026.05.11	10:00:00	4678.47	4680.19	4671.97	4675.62	5908	0	38
2026.05.11	10:30:00	4675.62	4677.91	4664.18	4667.64	5074	0	47
2026.05.11	11:00:00	4667.49	4678.65	4664.02	4671.53	6485	0	42
2026.05.11	11:30:00	4670.91	4675.12	4666.58	4667.41	4975	0	47
2026.05.11	12:00:00	4667.42	4669.80	4656.84	4657.33	4811	0	45
2026.05.11	12:30:00	4657.23	4664.81	4650.35	4656.53	5636	0	39
2026.05.11	13:00:00	4656.51	4665.74	4656.13	4663.13	4492	0	47
2026.05.11	13:30:00	4663.18	4667.34	4660.14	4663.82	5075	0	47
2026.05.11	14:00:00	4663.90	4672.33	4663.90	4671.80	5195	0	46
2026.05.11	14:30:00	4671.80	4677.19	4670.12	4674.37	5824	0	47
2026.05.11	15:00:00	4674.56	4695.27	4667.27	4690.46	8481	0	47
2026.05.11	15:30:00	4690.45	4700.80	4686.03	4699.78	9622	0	44
2026.05.11	16:00:00	4700.10	4735.42	4698.56	4728.22	12090	0	44
2026.05.11	16:30:00	4728.20	4748.42	4727.91	4736.08	12695	0	30
2026.05.11	17:00:00	4736.10	4738.36	4718.33	4724.94	11125	0	30
2026.05.11	17:30:00	4725.02	4733.85	4715.14	4725.50	10929	0	41
2026.05.11	18:00:00	4725.47	4738.13	4722.75	4732.79	9197	0	33
2026.05.11	18:30:00	4732.78	4734.62	4724.89	4732.02	7310	0	38
2026.05.11	19:00:00	4732.01	4733.31	4722.18	4723.81	6664	0	43
2026.05.11	19:30:00	4723.78	4725.86	4707.82	4716.33	8340	0	42
2026.05.11	20:00:00	4716.32	4721.62	4715.79	4717.98	6966	0	41
2026.05.11	20:30:00	4717.96	4724.46	4717.62	4723.51	5016	0	42
2026.05.11	21:00:00	4723.53	4727.34	4720.79	4726.99	5679	0	35
2026.05.11	21:30:00	4726.89	4729.24	4724.64	4724.77	4856	0	36
2026.05.11	22:00:00	4724.91	4728.36	4722.99	4724.10	5226	0	47
2026.05.11	22:30:00	4724.12	4736.02	4722.31	4733.42	5772	0	30
2026.05.11	23:00:00	4733.52	4737.75	4729.82	4735.21	3248	0	42
2026.05.11	23:30:00	4735.16	4738.41	4732.33	4734.61	2144	0	47
2026.05.12	01:00:00	4737.49	4743.79	4737.08	4739.66	3453	0	52
2026.05.12	01:30:00	4739.65	4754.84	4738.80	4750.68	4901	0	48
2026.05.12	02:00:00	4750.91	4754.63	4745.95	4752.76	4328	0	47
2026.05.12	02:30:00	4752.77	4769.34	4751.25	4767.18	6743	0	47
2026.05.12	03:00:00	4767.14	4773.33	4753.47	4762.11	8671	0	47
2026.05.12	03:30:00	4761.97	4763.57	4748.44	4749.10	7278	0	47
2026.05.12	04:00:00	4749.14	4755.31	4733.68	4735.03	11592	0	47
2026.05.12	04:30:00	4735.01	4738.73	4720.14	4726.96	10720	0	47
2026.05.12	05:00:00	4726.90	4733.74	4724.39	4726.89	7549	0	49
2026.05.12	05:30:00	4726.87	4733.27	4722.08	4729.86	8038	0	47
2026.05.12	06:00:00	4729.80	4732.97	4722.75	4723.71	5899	0	31
2026.05.12	06:30:00	4723.74	4727.81	4718.00	4720.04	4226	0	47
2026.05.12	07:00:00	4720.05	4730.19	4719.63	4722.30	4421	0	47
2026.05.12	07:30:00	4722.32	4726.23	4711.02	4713.98	4348	0	47
2026.05.12	08:00:00	4713.88	4718.39	4708.45	4715.13	7987	0	47
2026.05.12	08:30:00	4715.29	4722.04	4710.10	4714.16	9381	0	32
2026.05.12	09:00:00	4713.91	4714.27	4694.99	4695.84	8954	0	47
2026.05.12	09:30:00	4695.87	4704.59	4694.35	4697.05	7618	0	47
2026.05.12	10:00:00	4696.97	4699.50	4687.25	4697.71	7312	0	47
2026.05.12	10:30:00	4697.72	4703.60	4695.42	4699.63	5992	0	36
2026.05.12	11:00:00	4699.51	4706.67	4696.96	4702.74	6144	0	47
2026.05.12	11:30:00	4702.70	4706.39	4697.95	4703.31	5957	0	47
2026.05.12	12:00:00	4703.29	4703.32	4697.37	4699.46	5387	0	38
2026.05.12	12:30:00	4699.48	4705.13	4694.16	4699.34	6329	0	47
2026.05.12	13:00:00	4699.33	4708.23	4698.63	4700.03	5367	0	41
2026.05.12	13:30:00	4700.10	4700.13	4685.03	4694.19	7274	0	32
2026.05.12	14:00:00	4694.21	4700.08	4687.03	4699.92	7008	0	36
2026.05.12	14:30:00	4699.92	4709.13	4697.67	4706.52	6006	0	37
2026.05.12	15:00:00	4706.53	4708.24	4694.96	4697.16	6964	0	47
2026.05.12	15:30:00	4697.14	4711.49	4689.52	4705.59	10043	0	32
2026.05.12	16:00:00	4705.51	4708.82	4679.34	4690.66	11078	0	30
2026.05.12	16:30:00	4690.56	4701.43	4676.83	4678.95	13671	0	30
2026.05.12	17:00:00	4679.03	4694.92	4675.77	4683.05	12123	0	47
2026.05.12	17:30:00	4683.01	4687.78	4669.64	4672.72	11894	0	47
2026.05.12	18:00:00	4672.53	4675.95	4638.14	4655.84	12761	0	44
2026.05.12	18:30:00	4655.86	4669.97	4653.79	4665.90	9989	0	40
2026.05.12	19:00:00	4666.29	4674.85	4664.02	4668.11	7693	0	47
2026.05.12	19:30:00	4668.28	4674.13	4664.94	4671.01	7986	0	43
2026.05.12	20:00:00	4671.26	4682.27	4671.15	4679.25	7465	0	34
2026.05.12	20:30:00	4679.22	4680.61	4675.95	4678.73	6330	0	47
2026.05.12	21:00:00	4678.77	4687.62	4676.08	4685.10	7923	0	45
2026.05.12	21:30:00	4685.06	4698.09	4684.69	4695.92	9324	0	47
2026.05.12	22:00:00	4696.02	4704.40	4696.02	4703.49	6668	0	47
2026.05.12	22:30:00	4703.38	4715.58	4703.38	4715.57	6976	0	47
2026.05.12	23:00:00	4715.52	4719.15	4712.05	4713.06	3846	0	41
2026.05.12	23:30:00	4713.04	4715.67	4712.12	4715.05	2612	0	45
2026.05.13	01:00:00	4715.49	4721.03	4711.66	4716.98	3150	0	39
2026.05.13	01:30:00	4716.82	4722.21	4715.27	4716.92	2283	0	54
2026.05.13	02:00:00	4716.98	4723.79	4715.87	4720.38	4498	0	47
2026.05.13	02:30:00	4720.35	4723.40	4715.21	4716.87	5483	0	42
2026.05.13	03:00:00	4716.98	4726.79	4714.87	4722.34	8557	0	45
2026.05.13	03:30:00	4722.38	4725.06	4713.98	4714.32	6627	0	47
2026.05.13	04:00:00	4714.63	4716.92	4702.70	4704.33	9885	0	47
2026.05.13	04:30:00	4704.28	4710.59	4700.96	4702.40	8240	0	47
2026.05.13	05:00:00	4702.34	4707.45	4698.08	4700.11	5967	0	47
2026.05.13	05:30:00	4700.12	4700.12	4687.43	4691.70	9249	0	47
2026.05.13	06:00:00	4691.55	4700.56	4688.73	4700.44	7105	0	48
2026.05.13	06:30:00	4700.45	4705.73	4694.12	4695.76	4893	0	47
2026.05.13	07:00:00	4695.73	4703.20	4695.32	4701.17	4413	0	47
2026.05.13	07:30:00	4701.14	4703.14	4697.18	4699.43	4469	0	47
2026.05.13	08:00:00	4699.44	4707.17	4697.73	4697.93	5633	0	47
2026.05.13	08:30:00	4697.88	4705.24	4693.43	4703.87	8280	0	47
2026.05.13	09:00:00	4703.88	4715.24	4703.24	4708.63	6602	0	47
2026.05.13	09:30:00	4708.72	4713.63	4698.96	4701.57	6876	0	45
2026.05.13	10:00:00	4701.66	4708.67	4696.56	4707.45	6225	0	41
2026.05.13	10:30:00	4707.46	4707.66	4701.20	4702.74	4865	0	33
2026.05.13	11:00:00	4702.47	4704.17	4694.59	4696.89	5922	0	46
2026.05.13	11:30:00	4696.93	4702.73	4694.32	4700.48	5010	0	46
2026.05.13	12:00:00	4700.51	4701.62	4685.87	4688.72	5757	0	32
2026.05.13	12:30:00	4688.62	4700.83	4685.91	4700.73	5480	0	30
2026.05.13	13:00:00	4700.74	4710.16	4698.58	4699.44	6337	0	30
2026.05.13	13:30:00	4699.49	4699.71	4693.54	4693.91	4951	0	30
2026.05.13	14:00:00	4693.88	4700.44	4691.38	4698.38	5666	0	30
2026.05.13	14:30:00	4698.37	4705.29	4697.27	4697.27	5842	0	30
2026.05.13	15:00:00	4697.23	4701.36	4682.96	4684.65	7350	0	30
2026.05.13	15:30:00	4684.66	4686.95	4675.95	4683.61	10097	0	30
2026.05.13	16:00:00	4683.42	4694.48	4683.38	4688.58	8388	0	30
2026.05.13	16:30:00	4688.60	4690.64	4669.25	4679.19	12691	0	30
2026.05.13	17:00:00	4679.18	4685.28	4672.71	4684.09	10598	0	30
2026.05.13	17:30:00	4684.06	4690.86	4677.15	4679.66	9988	0	49
2026.05.13	18:00:00	4679.65	4691.62	4678.75	4691.15	8562	0	30
2026.05.13	18:30:00	4691.12	4699.76	4686.81	4695.33	8112	0	30
2026.05.13	19:00:00	4695.34	4709.73	4694.95	4706.71	8102	0	30
2026.05.13	19:30:00	4706.77	4707.53	4694.78	4695.46	7847	0	30
2026.05.13	20:00:00	4695.51	4701.15	4695.51	4698.25	6086	0	30
2026.05.13	20:30:00	4698.20	4698.35	4684.39	4685.47	7351	0	30
2026.05.13	21:00:00	4685.45	4693.91	4684.24	4691.77	5565	0	30
2026.05.13	21:30:00	4691.72	4692.51	4677.40	4684.81	6336	0	30
2026.05.13	22:00:00	4684.84	4690.35	4683.19	4687.02	5096	0	30
2026.05.13	22:30:00	4687.09	4689.30	4683.58	4688.06	5407	0	30
2026.05.13	23:00:00	4687.93	4693.35	4685.83	4691.21	2785	0	30
2026.05.13	23:30:00	4691.24	4692.73	4687.73	4688.65	2384	0	30
2026.05.14	01:00:00	4692.19	4697.14	4688.76	4696.90	3415	0	51
2026.05.14	01:30:00	4696.88	4700.42	4695.39	4699.89	3782	0	51
2026.05.14	02:00:00	4699.81	4701.97	4696.60	4697.24	2934	0	51
2026.05.14	02:30:00	4697.22	4697.39	4693.04	4696.39	3128	0	50
2026.05.14	03:00:00	4696.40	4705.21	4689.30	4700.88	7297	0	30
2026.05.14	03:30:00	4700.87	4706.59	4692.69	4704.80	6681	0	50
2026.05.14	04:00:00	4704.82	4706.81	4684.04	4692.56	11027	0	30
2026.05.14	04:30:00	4692.52	4694.92	4683.39	4688.54	10965	0	49
2026.05.14	05:00:00	4688.64	4693.97	4686.42	4693.30	7409	0	50
2026.05.14	05:30:00	4693.31	4699.46	4679.75	4686.11	10728	0	49
2026.05.14	06:00:00	4686.21	4693.20	4681.32	4691.16	9693	0	30
2026.05.14	06:30:00	4691.15	4691.27	4673.83	4674.83	6942	0	50
2026.05.14	07:00:00	4674.84	4707.28	4668.48	4702.05	8039	0	30
2026.05.14	07:30:00	4702.12	4712.54	4701.29	4702.24	6964	0	49
2026.05.14	08:00:00	4702.27	4704.03	4693.20	4693.48	6711	0	51
2026.05.14	08:30:00	4693.43	4703.14	4689.03	4689.52	9678	0	49
2026.05.14	09:00:00	4689.11	4694.52	4686.08	4691.18	7672	0	30
2026.05.14	09:30:00	4691.21	4702.18	4690.46	4700.06	6951	0	30
2026.05.14	10:00:00	4700.08	4706.70	4694.66	4705.29	6775	0	30
2026.05.14	10:30:00	4705.26	4718.61	4690.81	4692.93	7500	0	30
2026.05.14	11:00:00	4692.73	4704.63	4692.07	4702.84	7152	0	49
2026.05.14	11:30:00	4702.86	4706.54	4692.86	4693.14	6364	0	49
2026.05.14	12:00:00	4693.22	4697.89	4690.18	4690.58	5647	0	30
2026.05.14	12:30:00	4690.49	4702.36	4688.32	4699.37	6322	0	30
2026.05.14	13:00:00	4699.44	4705.15	4693.55	4697.35	6299	0	30
2026.05.14	13:30:00	4697.39	4697.85	4691.10	4696.88	6054	0	49
2026.05.14	14:00:00	4696.95	4698.62	4689.24	4691.79	5849	0	30
2026.05.14	14:30:00	4691.92	4704.68	4690.64	4694.20	6047	0	30
2026.05.14	15:00:00	4693.49	4707.41	4692.16	4702.47	7038	0	30
2026.05.14	15:30:00	4702.51	4709.88	4695.82	4704.68	8092	0	30
2026.05.14	16:00:00	4704.64	4707.52	4687.82	4688.05	10102	0	30
2026.05.14	16:30:00	4687.94	4691.00	4666.49	4679.36	13495	0	30
2026.05.14	17:00:00	4679.42	4700.82	4677.53	4691.37	11576	0	30
2026.05.14	17:30:00	4691.38	4692.31	4679.11	4679.32	10088	0	30
2026.05.14	18:00:00	4679.38	4689.28	4676.85	4685.70	9225	0	30
2026.05.14	18:30:00	4685.73	4688.84	4680.84	4685.72	7375	0	49
2026.05.14	19:00:00	4685.64	4686.84	4673.99	4677.15	8153	0	30
2026.05.14	19:30:00	4677.18	4678.94	4670.14	4678.34	7815	0	30
2026.05.14	20:00:00	4678.33	4682.93	4676.66	4677.08	7719	0	30
2026.05.14	20:30:00	4677.44	4681.66	4676.25	4678.04	5860	0	30
2026.05.14	21:00:00	4678.13	4678.25	4668.57	4673.36	7115	0	30
2026.05.14	21:30:00	4673.54	4674.76	4666.80	4671.45	4664	0	30
2026.05.14	22:00:00	4671.63	4671.68	4663.03	4663.25	4375	0	30
2026.05.14	22:30:00	4663.32	4665.05	4652.87	4654.06	7645	0	30
2026.05.14	23:00:00	4654.10	4656.88	4646.73	4647.98	4073	0	30
2026.05.14	23:30:00	4648.02	4652.69	4644.25	4652.20	3426	0	30
2026.05.15	01:00:00	4652.57	4659.18	4646.52	4658.77	4727	0	52
2026.05.15	01:30:00	4658.78	4662.62	4658.55	4662.20	3559	0	30
2026.05.15	02:00:00	4662.19	4664.25	4655.53	4663.82	3565	0	49
2026.05.15	02:30:00	4663.75	4665.11	4646.70	4652.06	6380	0	30
2026.05.15	03:00:00	4652.08	4658.03	4629.61	4629.79	9600	0	30
2026.05.15	03:30:00	4630.02	4630.41	4613.39	4629.96	11694	0	49
2026.05.15	04:00:00	4630.13	4631.35	4607.38	4608.70	14723	0	30
2026.05.15	04:30:00	4608.68	4624.24	4606.92	4613.62	12678	0	49
2026.05.15	05:00:00	4613.89	4618.94	4609.20	4612.40	10227	0	49
2026.05.15	05:30:00	4612.33	4623.31	4609.35	4617.91	9883	0	30
2026.05.15	06:00:00	4617.87	4622.09	4609.74	4612.60	8919	0	30
2026.05.15	06:30:00	4612.57	4617.17	4607.28	4615.27	5866	0	49
2026.05.15	07:00:00	4615.25	4621.36	4607.23	4610.74	5880	0	49
2026.05.15	07:30:00	4610.76	4614.83	4604.18	4605.68	6454	0	49
2026.05.15	08:00:00	4605.99	4606.26	4580.71	4588.68	10897	0	30
2026.05.15	08:30:00	4588.74	4589.62	4558.64	4558.76	13509	0	30
2026.05.15	09:00:00	4558.55	4578.08	4556.22	4574.91	12016	0	30
2026.05.15	09:30:00	4574.97	4580.28	4564.20	4569.55	9830	0	30
2026.05.15	10:00:00	4569.69	4588.44	4565.80	4581.60	9854	0	30
2026.05.15	10:30:00	4581.61	4582.32	4568.21	4570.64	7079	0	30
2026.05.15	11:00:00	4570.90	4571.78	4552.67	4558.15	9881	0	30
2026.05.15	11:30:00	4558.05	4563.41	4549.99	4554.18	8940	0	30
2026.05.15	12:00:00	4554.10	4563.61	4539.18	4553.27	9563	0	30
2026.05.15	12:30:00	4553.23	4555.50	4531.80	4545.61	8978	0	49
2026.05.15	13:00:00	4545.66	4563.11	4543.94	4551.64	8669	0	44
2026.05.15	13:30:00	4551.60	4572.33	4549.44	4565.83	9120	0	41
2026.05.15	14:00:00	4565.76	4570.10	4558.81	4562.18	8183	0	45
2026.05.15	14:30:00	4562.07	4562.35	4549.68	4551.83	7191	0	40
2026.05.15	15:00:00	4551.63	4558.58	4544.80	4554.99	9033	0	34
2026.05.15	15:30:00	4554.90	4555.48	4543.50	4545.82	8660	0	31
2026.05.15	16:00:00	4545.77	4557.41	4536.17	4548.73	11146	0	30
2026.05.15	16:30:00	4548.59	4551.03	4511.57	4533.36	14778	0	41
2026.05.15	17:00:00	4533.05	4562.62	4525.29	4555.44	14038	0	41
2026.05.15	17:30:00	4555.46	4566.38	4545.92	4562.58	12631	0	45
2026.05.15	18:00:00	4562.71	4563.45	4542.79	4547.01	10935	0	30
2026.05.15	18:30:00	4547.05	4550.22	4533.65	4539.69	10740	0	30
2026.05.15	19:00:00	4539.80	4542.23	4529.19	4540.74	9929	0	32
2026.05.15	19:30:00	4540.98	4547.89	4539.94	4544.20	9115	0	30
2026.05.15	20:00:00	4544.23	4564.33	4543.04	4557.61	9921	0	34
2026.05.15	20:30:00	4557.53	4563.47	4557.08	4559.36	6549	0	44
2026.05.15	21:00:00	4559.46	4562.84	4552.79	4557.96	7672	0	42
2026.05.15	21:30:00	4558.29	4562.66	4552.18	4559.13	6848	0	30
2026.05.15	22:00:00	4559.12	4560.04	4548.35	4550.03	6730	0	30
2026.05.15	22:30:00	4550.04	4555.10	4544.85	4545.68	7294	0	37
2026.05.15	23:00:00	4545.73	4546.21	4533.00	4538.94	5325	0	49
2026.05.15	23:30:00	4538.94	4543.62	4536.02	4539.56	3631	0	47
2026.05.18	01:00:00	4529.44	4554.34	4526.80	4540.51	4042	0	94
2026.05.18	01:30:00	4540.54	4554.36	4540.51	4546.00	4998	0	51
2026.05.18	02:00:00	4545.95	4547.88	4537.71	4537.81	5146	0	42
2026.05.18	02:30:00	4537.80	4543.99	4531.89	4536.92	7561	0	49
2026.05.18	03:00:00	4536.98	4542.50	4514.48	4515.65	12247	0	42
2026.05.18	03:30:00	4515.49	4518.78	4480.17	4515.82	13125	0	30
2026.05.18	04:00:00	4514.66	4516.00	4489.33	4503.82	14041	0	39
2026.05.18	04:30:00	4504.27	4535.36	4499.67	4525.33	12682	0	37
2026.05.18	05:00:00	4525.07	4540.54	4521.88	4533.41	9564	0	30
2026.05.18	05:30:00	4533.25	4542.71	4529.35	4533.49	8142	0	48
2026.05.18	06:00:00	4533.52	4538.23	4526.56	4535.81	8078	0	49
2026.05.18	06:30:00	4535.78	4547.79	4525.03	4541.07	8757	0	30
2026.05.18	07:00:00	4541.03	4549.73	4529.90	4532.47	7752	0	30
2026.05.18	07:30:00	4532.48	4545.52	4531.95	4540.56	6646	0	36
2026.05.18	08:00:00	4540.55	4550.46	4532.80	4548.60	8180	0	49
2026.05.18	08:30:00	4548.68	4552.06	4529.84	4530.69	9527	0	34
2026.05.18	09:00:00	4530.44	4547.93	4529.59	4537.35	9378	0	45
